"time(long)","rating","title","text","reply"
"1509080400000","5","","Great",""
"1509080400000","1","","Worst game ever it said that i pressed a worng button when i did nothing",""
"1509080400000","4","","Good game, only need 1. Pause",""
"1509080400000","5","","It is fun",""
"1509080400000","5","","I 😍 this so much",""
"1509080400000","5","","I think i like it because it is fun",""
"1509080400000","5","","Thai app help exercise your fingerso",""
"1508994000000","5","","Nice Appreciate",""
"1508994000000","1","","I hate how the tune is wayyyy of f",""
"1508994000000","1","","all this game is is ads",""
"1508994000000","5","","love this game!",""
"1508994000000","2","","Keeps force closing when app isn't even open",""
"1508994000000","5","","اهنگای ارامش بخش و عالی داره گرافیکش هم خوبه و روانه تو گوشی واقعا معرکه ست",""
"1508994000000","5","","My favourite game.",""
"1508994000000","5","","So fun good time killer",""
"1508994000000","5","","I love it follow my social media Instagram rxyyy.raaya",""
"1508994000000","5","","It's good",""
"1508994000000","3","","It's ok but when I'm not playing the music to makes a weird sound. Number two I'd the best one of them all",""
"1508994000000","5","","عالی",""
"1508994000000","4","","It was good just needs some thing new",""
"1508994000000","5","","It's not as hard as you think get it please if you don't you wiĺl regret it",""
"1508994000000","5","","As some",""
"1508994000000","5","","Love it this song",""
"1508994000000","5","","First time trying this hope its worth it lol lol",""
"1508994000000","4","","I liked it .it's gameplay was very good",""
"1508994000000","4","","Love it",""
"1508994000000","5","","It's awesome!!!!lol fun",""
"1508994000000","5","","It is a good game but it's control are very difficult to handle it is is like a situation",""
"1508994000000","1","","No",""
"1508994000000","5","","I love ti",""
"1508994000000","5","","It's a game to get away STRESS",""
"1508994000000","5","","Its coooool",""
"1508994000000","5","","excellent game",""
"1508994000000","5","","Awesome game for time pass",""
"1508994000000","1","","Gatiya app",""
"1508994000000","5","","I love this app",""
"1508994000000","5","","I love the game and it'so fun and the challenging fast parts and lovely is the song",""
"1508994000000","5","","The reason I love this game so much because I love to  play the song "" Time To Grow """,""
"1508994000000","5","","This game is amazing when I started to play i was shocked by the music",""
"1508994000000","1","","Piano tiles is way better , disappointed by the controls . Controls must be smooth.",""
"1508994000000","5","","Its so so good but I wish that   you have a Magic Tiles 4",""
"1508994000000","5","","I loved it",""
"1508994000000","4","","Nice game but the music is very less and some are locked otherwise the game is very good I loved it 😃",""
"1508994000000","5","","Very cool but I don't like the online levels. Thanks",""
"1508994000000","5","","Einfach nur   geil",""
"1508994000000","5","","Thank you ^_^",""
"1508994000000","3","","This game is just ok. Piano tiles 2 is much good and interesting than it. Please try piano tiles 2.",""
"1508994000000","5","","Best game ever",""
"1508994000000","5","","I like this game  😍😍😍😍",""
"1508994000000","4","","Liked it is really good would recommend",""
"1508994000000","5","","It's an good game but to much ads",""
"1508994000000","5","","Best game",""
"1508994000000","3","","All classical music is not available. 😕",""
"1508994000000","5","","I like dis game",""
"1508994000000","5","","Eaes",""
"1508994000000","4","","Increse the speed viewe and good graphics",""
"1508994000000","5","","i t",""
"1508994000000","4","","I think the music doesnt match the piano but love it still😄😄😄🌈🌈🌈🌈",""
"1508994000000","5","","It was amazing",""
"1508994000000","5","","Cool",""
"1508994000000","5","","Ist really good",""
"1508994000000","5","","This game is amazing",""
"1508994000000","5","","I was OK from my part of view",""
"1508994000000","5","","The ads have to go.",""
"1508994000000","4","","Wow it's cool",""
"1508994000000","3","","It's just wow!",""
"1508994000000","5","","Live it love it",""
"1508994000000","5","","Good",""
"1508994000000","5","","I LOVE THIS GAME",""
"1508994000000","5","","Very good",""
"1508907600000","1","","It sucks",""
"1508907600000","5","","Every thang was great",""
"1508907600000","5","","Call of duty is awsome........     yea",""
"1508907600000","5","","I love the game it's relaxing and I can enjoy it any day",""
"1508907600000","5","","خیلی عالیه هم با اهنگش و هم تمرکزمون ادمو اروم میکنه",""
"1508907600000","5","","It was cool but it need more songs",""
"1508907600000","5","","BEST GAME EVER!",""
"1508907600000","5","","I love the game",""
"1508907600000","4","","Okay",""
"1508907600000","5","","I love it",""
"1508907600000","5","","im addicted its amazing",""
"1508907600000","5","","Thank you for your time to do it i hop we have nober 4 out ?",""
"1508907600000","5","","Moosic",""
"1508907600000","5","","I like this game I play it when I'm bored plus it gives me a challenge I hope more come out",""
"1508907600000","5","","I love it",""
"1508907600000","5","","i really love it!",""
"1508907600000","5","","A.L",""
"1508907600000","5","","Good",""
"1508907600000","5","","Very very addicting and great graphics",""
"1508907600000","5","","I love this game",""
"1508907600000","5","","Experience dest",""
"1508907600000","5","","Need to regenerate hearts off the app instead of while you are on",""
"1508907600000","5","","So good 👍 💓💓",""
"1508907600000","4","","This is good",""
"1508907600000","5","","It's a very good game ever I have seen....",""
"1508907600000","1","","أفضل",""
"1508907600000","4","","😀😀😀",""
"1508907600000","5","","Very interesting game",""
"1508907600000","5","","Loved it The best game ever",""
"1508907600000","5","","🌟🌟🌟🌟🌟",""
"1508907600000","1","","This game theme song  is nice music  is nice . But its controls sucks . If I tap on the tile it won't come  Worst",""
"1508907600000","5","","Very nice game",""
"1508907600000","5","","I love this game it's so addictive",""
"1508907600000","4","","Really good",""
"1508907600000","5","","Maganda  itong laro",""
"1508907600000","5","","I think we can do piano tiles 5",""
"1508907600000","5","","its  really  good",""
"1508907600000","5","","😀😀👞😁😁😁🐈🐈🐈🐰🐑🐑🐰🐹",""
"1508907600000","5","","I love this game",""
"1508907600000","5","","Brilliant",""
"1508907600000","5","","Lovely fun game to play",""
"1508907600000","5","","awesome",""
"1508907600000","5","","I loved this game",""
"1508907600000","5","","Nothing,",""
"1508907600000","5","","Dope",""
"1508907600000","5","","Nice......... Like this game😋😋😋😋",""
"1508907600000","5","","A very good  game  excellent",""
"1508907600000","5","","OMG MLG",""
"1508907600000","5","","THE MUSIC IS THE BEST BETTER THEN THE FIRST ONE",""
"1508907600000","5","","Best piano tiles",""
"1508907600000","2","","The tiles don't match the timing of the notes making it annoying to play. What's the fun of a piano game if I'm just hitting random notes and making it sound like it's just playing in the background.",""
"1508907600000","5","","Love it but it got hard for me",""
"1508907600000","5","","I love this games",""
"1508907600000","4","","Cool",""
"1508907600000","5","","It is the best game",""
"1508907600000","5","","i like this💞",""
"1508907600000","4","","This game is awesome",""
"1508907600000","5","","It is 👍 because we can learn from it but it is asome",""
"1508907600000","5","","superb geme",""
"1508907600000","1","","Worst game",""
"1508907600000","5","","Its good and cool",""
"1508907600000","5","","Its so fun! The graphics the controls the gameplay the.......WHOLE GAME sooooo awesome!!!!!! :O",""
"1508907600000","5","","Amazing",""
"1508907600000","5","","This is piano",""
"1508907600000","5","","Is so fun and relaxing",""
"1508907600000","1","","Sucks scam",""
"1508907600000","5","","It has the most beautiful music love it",""
"1508907600000","5","","Awesome",""
"1508907600000","3","","Its a great time killer but doesnt really challenge me and theres no new songs! But its a greatokay game",""
"1508907600000","5","","Ausome",""
"1508907600000","5","","Yes",""
"1508907600000","5","","Okb.a I b",""
"1508907600000","5","","It could be better but very good",""
"1508821200000","5","","Love it",""
"1508821200000","3","","Stupid",""
"1508821200000","5","","Hate it",""
"1508821200000","1","","Its rubbish",""
"1508821200000","5","","So much fun, And nothing but it",""
"1508821200000","5","","Very challenging.",""
"1508821200000","5","","Can't put it down. Great 🎮",""
"1508821200000","5","","Lol",""
"1508821200000","5","","Awsome gsne",""
"1508821200000","1","","Suckish",""
"1508821200000","5","","Its awesome and fun and time waster",""
"1508821200000","5","","I love games",""
"1508821200000","4","","Problems with the controls on my Nokia 3, I can't hit the double keys.   Other than that this game just keeps on getting better",""
"1508821200000","5","","Yes it is good",""
"1508821200000","5","","I'm",""
"1508821200000","5","","Its really fun!!",""
"1508821200000","5","","Good game. Only problem is the ads",""
"1508821200000","1","","Utter Bob love the music hate controls",""
"1508821200000","5","","The best game ever thank you for whoever created this game",""
"1508821200000","5","","I 💘 it",""
"1508821200000","5","","I think this is a wonderful way to..learn your skills in your fingers",""
"1508821200000","5","","شكون لي خدم لعبة يروح ينك مو",""
"1508821200000","1","","Horrible terribly bad it is a 3rd class game...sorry to say that...",""
"1508821200000","5","","Its amazing",""
"1508821200000","1","","I HATE THIS GAME SO MUCH!!!!!",""
"1508821200000","5","","Very nice game",""
"1508821200000","4","","Not bad !!",""
"1508821200000","5","","#it is very awesome ...",""
"1508821200000","4","","It got a F",""
"1508821200000","1","","So much boring just because of background music. It should be tap and play. Full of boring advertise....",""
"1508821200000","4","","Lovely tunes😍",""
"1508821200000","4","","Simple game and Graphic design is good, game type easy",""
